Fecha,Ano,Mes,Dia,DiaSemana,EsFestivo,Indice_ONI,AportesHidricosEnergia,MediaHistoricaAportes,VolumenUtilPorcentaje,GeneracionHidraulica,GeneracionSolar,GeneracionTermica,PrecioBolsa
2023-02-21,2023,febrero,21,martes,False,-0.4,141.937,124.4,0.6321,181.23033656,2.3957303100000003,34.98038974,423.7846833333333
2023-02-22,2023,febrero,22,miercoles,False,-0.4,154.7477,124.4,0.6275,189.02648231,2.29855101,30.79719267,351.5815166666667
2023-02-23,2023,febrero,23,jueves,False,-0.4,128.0069,124.4,0.6224,185.81829138,2.50908113,32.87376259,373.00486666666666
2023-02-24,2023,febrero,24,viernes,False,-0.4,117.4059,124.4,0.6166,188.65341443,2.8118039,34.57866994,335.41345
2023-02-25,2023,febrero,25,sabado,False,-0.4,103.1009,124.4,0.611,178.31245459000002,2.67809705,30.21259166,299.0100166666667
2023-02-26,2023,febrero,26,domingo,False,-0.4,98.6888,124.4,0.606,163.65091382,2.6208298,32.32901369,315.4444
2023-02-27,2023,febrero,27,lunes,False,-0.4,104.3035,124.4,0.6,190.4868392,2.3564098,33.0273989,319.39258333333333
2023-02-28,2023,febrero,28,martes,False,-0.4,128.1501,124.4,0.5949,185.67495304,2.31296254,36.380482,373.393625
2023-03-01,2023,marzo,1,miercoles,False,-0.1,120.3398,147.04,0.5896,182.30765584,1.95272322,40.26530407,374.35471666666666
2023-03-02,2023,marzo,2,jueves,False,-0.1,117.1962,147.04,0.584,181.63596854,1.79883651,41.74845457,412.4650666666666
2023-03-03,2023,marzo,3,viernes,False,-0.1,112.0283,147.04,0.5786,179.7410001,1.91888839,40.18567255,435.52741666666674
2023-03-04,2023,marzo,4,sabado,False,-0.1,164.8662,147.04,0.5769,172.04318199000002,2.17471257,41.28783221,449.9940833333333
2023-03-05,2023,marzo,5,domingo,False,-0.1,229.2837,147.04,0.5797,156.16406624,2.14821813,34.196733880000004,463.80985
2023-03-06,2023,marzo,6,lunes,False,-0.1,225.7964,147.04,0.5794,177.48131822,2.2165387200000004,35.56889056,501.88945
2023-03-07,2023,marzo,7,martes,False,-0.1,175.8198,147.04,0.5776,173.38774959,2.31476415,40.9944803,487.7866
2023-03-08,2023,marzo,8,miercoles,False,-0.1,217.6834,147.04,0.5785,173.53787258000003,2.14850493,39.29639973,470.65586666666667
2023-03-09,2023,marzo,9,jueves,False,-0.1,300.3834,147.04,0.5831,172.39694566,1.29379852,38.35369047,431.397225
2023-03-10,2023,marzo,10,viernes,False,-0.1,229.8258,147.04,0.5825,182.60371579,2.5733606,27.83000814,319.7695583333333
2023-03-11,2023,marzo,11,sabado,False,-0.1,419.1318,147.04,0.5927,174.38915603,1.2587771200000002,23.60991963,309.9345583333333
2023-03-12,2023,marzo,12,domingo,False,-0.1,394.1178,147.04,0.6011,159.95361344999998,1.95083864,21.2037074,293.5856333333333
2023-03-13,2023,marzo,13,lunes,False,-0.1,429.2205,147.04,0.6083,190.02369874,1.63846045,18.34746286,234.19301666666664
2023-03-14,2023,marzo,14,martes,False,-0.1,356.6229,147.04,0.6103,192.12000494,2.03979601,17.45417359,190.628125
2023-03-15,2023,marzo,15,miercoles,False,-0.1,338.8655,147.04,0.612,191.22809275,2.09280296,17.79798359,164.37983125
2023-03-16,2023,marzo,16,jueves,False,-0.1,343.2153,147.04,0.6135,185.92094615,2.12841802,24.02203866,170.70416666666668
2023-03-17,2023,marzo,17,viernes,False,-0.1,316.3135,147.04,0.6152,182.857164,2.32267168,26.67938022,219.23825
2023-03-18,2023,marzo,18,sabado,False,-0.1,293.7176,147.04,0.6166,182.63216157,2.29308934,21.14638139,203.52723333333333
2023-03-19,2023,marzo,19,domingo,False,-0.1,298.7594,147.04,0.6176,164.28031872,2.56935093,19.35992892,164.86481666666668
2023-03-20,2023,marzo,20,lunes,True,-0.1,253.9654,147.04,0.617,171.29094093,2.66100156,17.108088579999997,234.58929166666667
2023-03-21,2023,marzo,21,martes,False,-0.1,220.8745,147.04,0.6141,193.208108,2.9925224900000003,21.47412591,291.23071666666664
2023-03-22,2023,marzo,22,miercoles,False,-0.1,210.5841,147.04,0.6105,190.20226276,3.07567164,25.81320761,341.66856666666666
2023-03-23,2023,marzo,23,jueves,False,-0.1,222.4942,147.04,0.6086,188.13437378,2.66427663,28.41822953,321.84981666666664
2023-03-24,2023,marzo,24,viernes,False,-0.1,234.9944,147.04,0.6076,188.7143283,2.44202819,30.33013002,329.3192583333333
2023-03-25,2023,marzo,25,sabado,False,-0.1,264.0398,147.04,0.6078,181.59549178,2.40400925,27.05930232,236.21179166666664
2023-03-26,2023,marzo,26,domingo,False,-0.1,251.0572,147.04,0.6082,167.50891507,2.25865579,22.00012102,186.2564833333333
2023-03-27,2023,marzo,27,lunes,False,-0.1,226.8373,147.04,0.6072,189.72336395,2.32601739,23.76293602,180.37843958333332
2023-03-28,2023,marzo,28,martes,False,-0.1,234.9146,147.04,0.6056,195.46149821,2.1641739500000003,21.365184690000003,190.56124166666663
2023-03-29,2023,marzo,29,miercoles,False,-0.1,232.0145,147.04,0.6031,191.96657985,1.89043303,25.07551361,156.12338333333335
2023-03-30,2023,marzo,30,jueves,False,-0.1,211.0367,147.04,0.6003,196.07481727,2.46993841,20.87556595,168.46639166666668
2023-03-31,2023,marzo,31,viernes,False,-0.1,241.632,147.04,0.5988,194.4141569,2.11170762,23.37991728,163.4627833333333
2023-04-01,2023,abril,1,sabado,False,0.2,218.4973,215.15,0.5971,188.41819817,2.37131018,20.02095593,150.1187666666667
2023-04-02,2023,abril,2,domingo,False,0.2,282.9217,215.15,0.6007,167.80118914,2.42221715,20.30915852,154.23906666666664
2023-04-03,2023,abril,3,lunes,False,0.2,228.3988,215.15,0.5998,188.80909956,3.2405058400000004,23.46778961,147.35190833333334
2023-04-04,2023,abril,4,martes,False,0.2,199.0957,215.15,0.5976,188.92571025,2.87835385,25.34764456,150.33381666666665
2023-04-05,2023,abril,5,miercoles,False,0.2,277.7383,215.15,0.5947,189.37168191,2.9318924,21.71315074,144.68085
2023-04-06,2023,abril,6,jueves,True,0.2,211.0641,215.15,0.5955,165.62307263999998,2.2234786800000004,17.0965292,140.433425
2023-04-07,2023,abril,7,viernes,True,0.2,236.8311,215.15,0.5977,153.71893309,2.35004554,17.79212941,134.0371
2023-04-08,2023,abril,8,sabado,False,0.2,243.7325,215.15,0.5988,165.6222082,2.06919651,20.86345378,141.91379166666667
2023-04-09,2023,abril,9,domingo,False,0.2,214.6515,215.15,0.5981,168.08203639,2.55833149,17.01165367,133.14551666666668
2023-04-10,2023,abril,10,lunes,False,0.2,192.9183,215.15,0.5953,195.22208954,2.63571849,18.58348353,143.4618583333333
2023-04-11,2023,abril,11,martes,False,0.2,196.7313,215.15,0.5933,198.68744267,2.16937922,19.41250091,145.35441666666668
2023-04-12,2023,abril,12,miercoles,False,0.2,204.2376,215.15,0.5912,196.18280998,2.3030263,21.666579350000003,257.70569166666667
2023-04-13,2023,abril,13,jueves,False,0.2,185.1171,215.15,0.5883,195.05911208,2.62141743,22.37921554,242.32485
2023-04-14,2023,abril,14,viernes,False,0.2,173.6219,215.15,0.5843,199.33001678,2.5377718600000003,23.16022079,245.33400416666663
2023-04-15,2023,abril,15,sabado,False,0.2,167.7538,215.15,0.5808,190.80165108,2.56204586,21.40639339,214.58195
2023-04-16,2023,abril,16,domingo,False,0.2,224.0201,215.15,0.5825,171.28426338999998,1.14333,17.15960243,212.02793333333327
2023-04-17,2023,abril,17,lunes,False,0.2,306.8315,215.15,0.5872,189.15994056,2.20588608,21.41464883,294.58051666666665
2023-04-18,2023,abril,18,martes,False,0.2,328.3122,215.15,0.5915,192.93031751,2.25667534,24.32742347,290.99635
2023-04-19,2023,abril,19,miercoles,False,0.2,237.0167,215.15,0.5904,193.9604797,2.49929588,24.61553886,262.34725
2023-04-20,2023,abril,20,jueves,False,0.2,224.1941,215.15,0.5895,190.82142757,2.216601,27.37257218,303.81865
2023-04-21,2023,abril,21,viernes,False,0.2,247.698,215.15,0.5898,188.69987432,1.86853987,26.07560451,319.70043333333336
2023-04-22,2023,abril,22,sabado,False,0.2,270.0542,215.15,0.5916,184.82473368,1.90229601,22.51748414,334.5233
2023-04-23,2023,abril,23,domingo,False,0.2,255.0468,215.15,0.5946,159.64357615,2.53991111,27.198167530000003,341.25731666666667
2023-04-24,2023,abril,24,lunes,False,0.2,263.8486,215.15,0.5969,180.52553563,2.6471411,28.1784503,343.2566
2023-04-25,2023,abril,25,martes,False,0.2,251.8811,215.15,0.598,183.98425858,2.56422789,28.18475778,333.6254
2023-04-26,2023,abril,26,miercoles,False,0.2,297.0545,215.15,0.6015,190.14508509,2.5800505300000003,27.39476795,323.73245000000003
2023-04-27,2023,abril,27,jueves,False,0.2,250.1689,215.15,0.6026,193.81816382,2.4054276800000003,27.21251819,249.201375
2023-04-28,2023,abril,28,viernes,False,0.2,383.7685,215.15,0.6102,196.11071946,2.29038761,23.03110254,254.8029
2023-04-29,2023,abril,29,sabado,False,0.2,317.0611,215.15,0.614,191.56719336,2.5907832,18.700266260000003,187.04784166666664
2023-04-30,2023,abril,30,domingo,False,0.2,316.5932,215.15,0.6211,162.81219724000002,1.59933599,17.2894534,211.2538333333333
2023-05-01,2023,mayo,1,lunes,True,0.5,230.3445,280.04,0.6224,169.34495202000002,2.53381461,16.72536541,189.20026666666664
2023-05-02,2023,mayo,2,martes,False,0.5,201.6082,280.04,0.6205,198.062016,2.85745457,20.31283037,240.7947333333333
2023-05-03,2023,mayo,3,miercoles,False,0.5,168.2096,280.04,0.6167,203.72478817,2.83559186,22.22904892,256.0487958333333
2023-05-04,2023,mayo,4,jueves,False,0.5,155.56,280.04,0.6131,205.10892891,2.68987554,23.02545687,257.05376666666666
2023-05-05,2023,mayo,5,viernes,False,0.5,143.8102,280.04,0.6084,202.03242319,2.52038896,25.64646818,321.67475972222223
2023-05-06,2023,mayo,6,sabado,False,0.5,146.7033,280.04,0.6042,197.68645101,2.55250899,26.72436388,321.9819
2023-05-07,2023,mayo,7,domingo,False,0.5,139.726,280.04,0.6015,170.92554059,3.09349709,25.01495203,354.552
2023-05-08,2023,mayo,8,lunes,False,0.5,129.2081,280.04,0.5975,179.28383971,2.49934927,38.22504698,404.4288333333333
2023-05-09,2023,mayo,9,martes,False,0.5,137.7862,280.04,0.5935,177.39187332,1.93431978,46.75635486,514.4367666666667
2023-05-10,2023,mayo,10,miercoles,False,0.5,156.7087,280.04,0.591,171.77332691,1.62937868,50.23673173,582.4009333333333
2023-05-11,2023,mayo,11,jueves,False,0.5,149.898,280.04,0.5891,168.28662028,2.4632142600000004,52.70926618,630.1467666666666
2023-05-12,2023,mayo,12,viernes,False,0.5,147.524,280.04,0.5867,166.47069038,2.40818394,56.79511357,639.2253666666667
2023-05-13,2023,mayo,13,sabado,False,0.5,145.9524,280.04,0.5846,160.57148405,2.4220432800000005,54.31815411,692.4200333333333
2023-05-14,2023,mayo,14,domingo,False,0.5,153.5386,280.04,0.5845,140.14711276,2.01912967,51.53516555,683.0716666666667
2023-05-15,2023,mayo,15,lunes,False,0.5,164.2972,280.04,0.5839,162.14160989,1.4719783,54.11163471,727.0920333333333
2023-05-16,2023,mayo,16,martes,False,0.5,165.7853,280.04,0.5825,167.671907,2.04946666,54.750666200000005,776.6768333333333
2023-05-17,2023,mayo,17,miercoles,False,0.5,224.6129,280.04,0.5849,162.4103476,2.02758934,57.16152453,811.1801486111111
2023-05-18,2023,mayo,18,jueves,False,0.5,149.0645,280.04,0.5827,160.29492966,2.71561478,63.24295625,820.3875
2023-05-19,2023,mayo,19,viernes,False,0.5,160.0974,280.04,0.5815,165.04991217,2.42786978,62.92358847,834.2534333333333
2023-05-20,2023,mayo,20,sabado,False,0.5,191.365,280.04,0.5832,146.69575462999998,1.78346055,64.96247163,837.2275111111111
2023-05-21,2023,mayo,21,domingo,False,0.5,187.8547,280.04,0.5858,128.37235429999998,1.5538904300000005,55.40817505,781.1294
2023-05-22,2023,mayo,22,lunes,True,0.5,209.9506,280.04,0.5898,124.19855,2.33941111,61.29788338,789.4571000000001
2023-05-23,2023,mayo,23,martes,False,0.5,328.9619,280.04,0.5976,156.86034452,2.32621282,59.09184196,801.3791111111111
2023-05-24,2023,mayo,24,miercoles,False,0.5,306.8429,280.04,0.6028,157.4284868,2.07562813,58.80743927,741.4543152777778
2023-05-25,2023,mayo,25,jueves,False,0.5,358.444,280.04,0.6114,153.09879035,2.31022977,61.40362598,765.2115333333334
2023-05-26,2023,mayo,26,viernes,False,0.5,419.4529,280.04,0.6218,153.69093927,1.82801356,58.05236896,665.1045444444445
2023-05-27,2023,mayo,27,sabado,False,0.5,313.2761,280.04,0.6281,146.53626057,2.2502725,54.08153155,651.2453222222223
2023-05-28,2023,mayo,28,domingo,False,0.5,394.6536,280.04,0.6378,132.05856415,2.84697909,48.76128151,450.6712416666667
2023-05-29,2023,mayo,29,lunes,False,0.5,359.7107,280.04,0.6449,160.47505224,2.45344915,50.13398575,374.65192083333335
2023-05-30,2023,mayo,30,martes,False,0.5,387.9051,280.04,0.6517,169.20845949,2.20585143,45.89769594,385.65296666666666
2023-05-31,2023,mayo,31,miercoles,False,0.5,279.5748,280.04,0.6543,177.67632572,2.36146675,39.96167783,360.6931083333333
2023-06-01,2023,junio,1,jueves,False,0.8,417.0342,272.96,0.6653,179.2799622,1.67702131,36.02326965,311.2543694444444
2023-06-02,2023,junio,2,viernes,False,0.8,313.2097,272.96,0.6688,190.54775029,2.53260018,26.394046260000003,253.39769027777777
2023-06-03,2023,junio,3,sabado,False,0.8,228.7853,272.96,0.6685,189.12192118,3.13007607,23.70670642,245.92645
2023-06-04,2023,junio,4,domingo,False,0.8,203.8026,272.96,0.6692,168.37929403,2.27804519,21.01756295,208.766425
2023-06-05,2023,junio,5,lunes,False,0.8,327.7137,272.96,0.6751,189.62115537,2.00703014,25.62775031,268.68839444444444
2023-06-06,2023,junio,6,martes,False,0.8,306.826,272.96,0.6809,193.19884058,2.67915814,27.03968678,301.712875
2023-06-07,2023,junio,7,miercoles,False,0.8,241.2652,272.96,0.6822,182.74637343,2.59456215,37.39779531,345.53125
2023-06-08,2023,junio,8,jueves,False,0.8,304.6883,272.96,0.6888,168.97836587,1.49715394,43.47204546,329.1096416666667
2023-06-09,2023,junio,9,viernes,False,0.8,275.1097,272.96,0.6924,174.03057884,2.67413286,41.4666416,310.8211333333333
2023-06-10,2023,junio,10,sabado,False,0.8,225.0228,272.96,0.6944,168.76805330000002,2.63198713,38.59498211,292.2036333333333
2023-06-11,2023,junio,11,domingo,False,0.8,281.7821,272.96,0.7003,150.13821602000002,2.83648189,34.16306507,281.6496
2023-06-12,2023,junio,12,lunes,True,0.8,197.5392,272.96,0.7007,158.27887749,3.05824724,34.68541833,295.45753333333334
2023-06-13,2023,junio,13,martes,False,0.8,171.3709,272.96,0.6987,185.87149325,3.5306441200000003,31.70367649,327.7256986111111
2023-06-14,2023,junio,14,miercoles,False,0.8,197.7992,272.96,0.6977,187.69032408,2.34693255,34.70509035,352.39663333333334
2023-06-15,2023,junio,15,jueves,False,0.8,232.1978,272.96,0.6987,184.20312171,2.74934774,36.20146699,362.4133333333333
2023-06-16,2023,junio,16,viernes,False,0.8,254.4658,272.96,0.701,177.3495849,2.34851363,39.16510297,409.7013916666667
2023-06-17,2023,junio,17,sabado,False,0.8,236.7813,272.96,0.7038,157.72373435,2.50656475,39.27236685,441.1623666666667
2023-06-18,2023,junio,18,domingo,False,0.8,220.1712,272.96,0.7072,133.24314673,3.30569851,44.90239628,499.5030791666667
2023-06-19,2023,junio,19,lunes,True,0.8,181.0999,272.96,0.708,136.72200524000002,3.93661313,51.90753126999999,568.9056777777778
2023-06-20,2023,junio,20,martes,False,0.8,157.6854,272.96,0.7064,165.91658834,3.36342774,51.79143134,602.1210194444444
2023-06-21,2023,junio,21,miercoles,False,0.8,179.2886,272.96,0.7049,174.73301272,3.25834874,50.25519553,739.8617416666667
2023-06-22,2023,junio,22,jueves,False,0.8,182.3354,272.96,0.7047,163.53067357,2.88833955,61.68918725,749.2406
2023-06-23,2023,junio,23,viernes,False,0.8,196.3446,272.96,0.7059,162.48649289000002,2.92464541,59.6252003,848.1028555555555
2023-06-24,2023,junio,24,sabado,False,0.8,217.898,272.96,0.7099,142.69917869999998,2.72337737,64.33667338000001,892.6956694444444
2023-06-25,2023,junio,25,domingo,False,0.8,251.9886,272.96,0.7159,125.90443713,2.29978066,57.3057938,727.8307
2023-06-26,2023,junio,26,lunes,False,0.8,301.2932,272.96,0.7238,148.19971313,2.30543873,57.02797943,689.1435305555556
2023-06-27,2023,junio,27,martes,False,0.8,202.8601,272.96,0.7249,162.17506594,3.18651373,49.98357338,602.0813750000001
2023-06-28,2023,junio,28,miercoles,False,0.8,184.7106,272.96,0.7247,166.87843509,2.89336789,47.73043837,617.7032
2023-06-29,2023,junio,29,jueves,False,0.8,187.0267,272.96,0.7244,169.38291262,3.29416077,47.64004599,461.66912777777776
2023-06-30,2023,junio,30,viernes,False,0.8,185.6461,272.96,0.7243,167.13186962,2.90750531,50.59078946,516.2031333333333
2023-07-01,2023,julio,1,sabado,False,1.1,171.9825,249.03,0.7239,149.21762108,2.9079129100000003,52.00377942,544.6868333333333
2023-07-02,2023,julio,2,domingo,False,1.1,252.2142,249.03,0.7297,122.97339327,2.67081937,50.19445329,550.7549
2023-07-03,2023,julio,3,lunes,True,1.1,198.082,249.03,0.7329,133.92928969,2.7114087400000004,47.16566168,485.3567138888889
2023-07-04,2023,julio,4,martes,False,1.1,220.2461,249.03,0.7352,157.35986511,2.3450274,50.63278004,553.1022666666667
2023-07-05,2023,julio,5,miercoles,False,1.1,188.5754,249.03,0.7362,158.42506661000002,2.61686444,55.08080983,606.4394
2023-07-06,2023,julio,6,jueves,False,1.1,229.4413,249.03,0.7393,162.11480412,2.64086765,52.76771875,612.6984402777778
2023-07-07,2023,julio,7,viernes,False,1.1,285.696,249.03,0.7442,160.96468944,2.041268,51.19434996,561.7900902777778
2023-07-08,2023,julio,8,sabado,False,1.1,268.0175,249.03,0.748,153.04952591,3.01227891,53.10135893,511.3568416666667
2023-07-09,2023,julio,9,domingo,False,1.1,218.0681,249.03,0.7507,127.09174701,3.59771371,51.385460910000006,443.24857638888886
2023-07-10,2023,julio,10,lunes,False,1.1,261.6487,249.03,0.7549,161.64573819999998,3.03931893,49.90027235,464.1946069444445
2023-07-11,2023,julio,11,martes,False,1.1,208.3098,249.03,0.7555,165.89787062,2.93777353,49.34583284000001,520.6776
2023-07-12,2023,julio,12,miercoles,False,1.1,198.5317,249.03,0.7557,162.36553258,3.09585042,52.78153248,558.0839333333333
2023-07-13,2023,julio,13,jueves,False,1.1,174.8113,249.03,0.756,164.30770427000002,3.85471902,55.06769981,623.3114333333333
2023-07-14,2023,julio,14,viernes,False,1.1,316.9723,249.03,0.7636,166.65952772,2.76517785,56.11181063,667.4387208333333
2023-07-15,2023,julio,15,sabado,False,1.1,247.8991,249.03,0.7673,155.02747655000002,3.41670911,52.52803097,627.3715333333333
2023-07-16,2023,julio,16,domingo,False,1.1,293.4374,249.03,0.7753,134.35526727,3.684552,49.50157473,655.8238666666666
2023-07-17,2023,julio,17,lunes,False,1.1,416.7364,249.03,0.7877,154.49114988999995,3.20897217,56.18395532,607.9046888888889
2023-07-18,2023,julio,18,martes,False,1.1,347.1915,249.03,0.7957,163.87363144999998,3.36034017,52.94832522,562.3691249999999
2023-07-19,2023,julio,19,miercoles,False,1.1,326.654,249.03,0.8021,171.71869485,3.84123933,43.86307973,452.3672972222223
2023-07-20,2023,julio,20,jueves,True,1.1,238.7126,249.03,0.8042,167.00464284,4.04022043,34.54048985,355.8163986111111
2023-07-21,2023,julio,21,viernes,False,1.1,285.8106,249.03,0.8078,175.73619846,3.10759714,41.97332348,448.81446666666665
2023-07-22,2023,julio,22,sabado,False,1.1,249.85,249.03,0.8104,164.31141085,2.99679991,44.04731978,344.0510986111111
2023-07-23,2023,julio,23,domingo,False,1.1,197.9912,249.03,0.8111,153.86131594,3.22691372,33.4626322,368.86505000000005
2023-07-24,2023,julio,24,lunes,False,1.1,228.2137,249.03,0.8128,167.15184650999998,3.67253769,46.57853783,505.9615666666666
2023-07-25,2023,julio,25,martes,False,1.1,181.2041,249.03,0.8123,168.0912665,3.24510569,50.79375497,501.2983
2023-07-26,2023,julio,26,miercoles,False,1.1,172.0601,249.03,0.8124,167.39303636,3.20641238,51.07558241,508.7593583333333
2023-07-27,2023,julio,27,jueves,False,1.1,177.671,249.03,0.8127,160.76693160999997,2.91871947,56.11165642,543.8427
2023-07-28,2023,julio,28,viernes,False,1.1,168.166,249.03,0.8124,169.42606644999998,3.41653517,50.630251990000005,485.51590833333336
2023-07-29,2023,julio,29,sabado,False,1.1,158.3915,249.03,0.8116,167.02194613,3.27080109,45.34801648,499.1217333333334
2023-07-30,2023,julio,30,domingo,False,1.1,190.9503,249.03,0.8124,148.04594548,3.19244609,43.86746302,503.8151944444445
2023-07-31,2023,julio,31,lunes,False,1.1,182.6716,249.03,0.8123,161.9427654,3.5898038,50.03764043,494.2480583333333
2023-08-01,2023,agosto,1,martes,False,1.3,227.4739,221.14,0.8143,164.06237158000002,3.32083238,50.09617259,546.5145
2023-08-02,2023,agosto,2,miercoles,False,1.3,212.559,221.14,0.8155,162.6857887,3.63263054,54.4006671,552.0317833333334
2023-08-03,2023,agosto,3,jueves,False,1.3,175.5031,221.14,0.8151,169.18716935,3.74199339,53.54355771,502.2988583333333
2023-08-04,2023,agosto,4,viernes,False,1.3,163.9613,221.14,0.8133,176.60085853,3.5936285500000005,52.90357354,534.2198
2023-08-05,2023,agosto,5,sabado,False,1.3,207.0831,221.14,0.8146,162.79826955,3.75648944,53.22610627,464.25168333333335
2023-08-06,2023,agosto,6,domingo,False,1.3,164.1054,221.14,0.8145,141.04412011000002,3.31754748,53.76169293,492.7825416666667
2023-08-07,2023,agosto,7,lunes,True,1.3,212.0504,221.14,0.8154,149.59037360999997,3.01390327,50.11408403,407.0873819444444
2023-08-08,2023,agosto,8,martes,False,1.3,180.4133,221.14,0.814,169.9259741,3.98457523,57.102089240000005,520.9269361111111
2023-08-09,2023,agosto,9,miercoles,False,1.3,238.0612,221.14,0.8144,181.10783216,3.15822655,48.05222246,614.6535333333334
2023-08-10,2023,agosto,10,jueves,False,1.3,163.9098,221.14,0.8127,180.91536981,2.8863704500000003,45.62969139,672.0455138888888
2023-08-11,2023,agosto,11,viernes,False,1.3,184.9503,221.14,0.8125,175.36578419999998,3.59934049,53.657816200000006,743.9064833333333
2023-08-12,2023,agosto,12,sabado,False,1.3,186.9752,221.14,0.8133,161.59396674,3.44138142,57.01442058,765.1222666666666
2023-08-13,2023,agosto,13,domingo,False,1.3,218.0145,221.14,0.8158,141.71727979,3.2181444700000004,54.93621372,662.4646
2023-08-14,2023,agosto,14,lunes,False,1.3,158.9549,221.14,0.8153,162.2533331,3.67921723,57.78290137,648.1513833333333
2023-08-15,2023,agosto,15,martes,False,1.3,213.8962,221.14,0.8175,160.63085105000002,3.2106168,63.65261836,743.6080666666667
2023-08-16,2023,agosto,16,miercoles,False,1.3,173.6895,221.14,0.818,154.52172375,2.9937323,67.85186356,684.4809763888888
2023-08-17,2023,agosto,17,jueves,False,1.3,162.0233,221.14,0.8175,160.53211808,3.92282488,64.434449,688.2608041666667
2023-08-18,2023,agosto,18,viernes,False,1.3,175.3,221.14,0.8184,159.11699088999998,3.28783003,68.68720259999999,730.732475
2023-08-19,2023,agosto,19,sabado,False,1.3,140.1052,221.14,0.8167,159.36605718,3.205487,61.60141522,688.905425
2023-08-20,2023,agosto,20,domingo,False,1.3,187.9765,221.14,0.8187,143.38158281,2.80021457,52.15865426999999,429.0694666666666
2023-08-21,2023,agosto,21,lunes,True,1.3,206.1923,221.14,0.8219,143.64205332999998,2.92958926,53.00734283,428.4491263888889
2023-08-22,2023,agosto,22,martes,False,1.3,375.3868,221.14,0.8329,162.55634377,2.69074692,50.99021514,333.61552916666665
2023-08-23,2023,agosto,23,miercoles,False,1.3,234.8255,221.14,0.8331,178.53118568,3.88363977,39.83484922,240.6500083333333
2023-08-24,2023,agosto,24,jueves,False,1.3,171.9399,221.14,0.8311,190.61421774,3.57446089,31.79976636,199.23510833333333
2023-08-25,2023,agosto,25,viernes,False,1.3,185.529,221.14,0.8298,192.54521474,4.05571599,33.78817771,201.797225
2023-08-26,2023,agosto,26,sabado,False,1.3,169.5584,221.14,0.8279,183.85998378,4.22660791,31.65838493,244.64713333333333
2023-08-27,2023,agosto,27,domingo,False,1.3,136.8168,221.14,0.8251,167.31371152,4.176503650000001,26.59161507,182.32934166666664
2023-08-28,2023,agosto,28,lunes,False,1.3,123.9252,221.14,0.8205,188.95091914,4.17794974,37.28950379,362.46653333333336
2023-08-29,2023,agosto,29,martes,False,1.3,138.7098,221.14,0.8169,192.27283291,4.208658740000001,40.42359159,557.4500097222221
2023-08-30,2023,agosto,30,miercoles,False,1.3,115.2336,221.14,0.8118,181.10892894,4.334050899999999,56.05640396,752.2493333333333
2023-08-31,2023,agosto,31,jueves,False,1.3,104.9095,221.14,0.8076,169.92989584,4.052869970000001,68.68135744,804.2285666666667
2023-09-01,2023,septiembre,1,viernes,False,1.6,100.7261,213.24,0.8033,164.79195423,4.12839682,72.39421179,839.6827533333333
2023-09-02,2023,septiembre,2,sabado,False,1.6,109.1752,213.24,0.8007,154.87029729999998,2.9418131,73.69025273999999,895.7366883333333
2023-09-03,2023,septiembre,3,domingo,False,1.6,113.9593,213.24,0.7985,124.53899328,3.54378862,70.55316563,936.6311466666666
2023-09-04,2023,septiembre,4,lunes,False,1.6,147.5244,213.24,0.7996,152.9551751,3.78557671,69.39105434,965.9343
2023-09-05,2023,septiembre,5,martes,False,1.6,116.2527,213.24,0.7966,155.73767044,3.82605805,77.93241767,980.57788
2023-09-06,2023,septiembre,6,miercoles,False,1.6,102.9237,213.24,0.7927,161.91501661,4.53136737,75.67583703999999,939.4455166666668
2023-09-07,2023,septiembre,7,jueves,False,1.6,102.2821,213.24,0.7882,161.74778145,3.89285409,79.51577081,1002.9382466666666
2023-09-08,2023,septiembre,8,viernes,False,1.6,93.5129,213.24,0.7836,159.13390309,3.85063889,83.1973727,1020.661385
2023-09-09,2023,septiembre,9,sabado,False,1.6,99.6726,213.24,0.781,145.99961667,3.76774486,81.30482235,1042.951006666667
2023-09-10,2023,septiembre,10,domingo,False,1.6,144.4845,213.24,0.7825,119.51905306,3.07385584,78.68341179,1040.7693333333334
2023-09-11,2023,septiembre,11,lunes,False,1.6,257.8352,213.24,0.788,148.84162838,4.39700414,80.65435783,1056.6124516666666
2023-09-12,2023,septiembre,12,martes,False,1.6,184.4917,213.24,0.7823,155.31325285,3.81188429,82.41435609,1056.3509875
2023-09-13,2023,septiembre,13,miercoles,False,1.6,145.3064,213.24,0.7805,159.96011994,3.60717637,80.30100394,1057.7634966666667
2023-09-14,2023,septiembre,14,jueves,False,1.6,154.4767,213.24,0.7801,157.39291733000002,3.7725306,83.34782320000001,1058.7597391666666
2023-09-15,2023,septiembre,15,viernes,False,1.6,131.8021,213.24,0.7783,150.60636078,3.9639175,83.25897974,1060.0709808333334
2023-09-16,2023,septiembre,16,sabado,False,1.6,106.2851,213.24,0.7761,135.29326836,4.28107893,83.46921512,1053.238680833333
2023-09-17,2023,septiembre,17,domingo,False,1.6,139.2603,213.24,0.7774,124.50745945,3.41010759,76.26067253999999,975.7759241666666
2023-09-18,2023,septiembre,18,lunes,False,1.6,111.0249,213.24,0.7747,145.34330815,3.62653588,83.53284317999999,1034.3469066666669
2023-09-19,2023,septiembre,19,martes,False,1.6,98.8859,213.24,0.7709,151.46546426,4.1520595,84.37440835,1037.9887091666667
